### MNXref Version 18/02/2013 ###
#
#FILE:	reac_xref.tsv
#
#RESOURCE:	Rhea
#PREFIX:	rhea
#URL:	http://www.ebi.ac.uk/rhea/
#VERSION:	38
#LICENSE:	All data in Rhea is freely accessible and available for anyone to use. 
#	(http://www.ebi.ac.uk/rhea/about.xhtml) 
#
#RESOURCE:	KEGG
#PREFIX:	kegg
#URL:	http://www.kegg.jp
#VERSION:	11/02/2013
#LICENSE:	Academic users may freely use the KEGG website and may also freely link 
#	to the KEGG website. 
#	Non-academic users may use the KEGG website as end users for non-commercial purposes, 
#	but any other use requires a license agreement. 
#	Academic users who utilize KEGG for providing academic services are requested 
#	to obtain a KEGG FTP subscription for organizational use, which includes a proper 
#	license agreement. 
#	Non-academic users and Academic users intending to use KEGG for commercial purposes 
#	are requested to obtain a license agreement through KEGG's exclusive licensing 
#	agent, Pathway Solutions. 
#	(http://www.kegg.jp/kegg/legal.html) 
#
#RESOURCE:	MetaCyc
#PREFIX:	metacyc
#URL:	http://metacyc.org
#VERSION:	Version 16.5
#LICENSE:	MetaCyc data are free and open for all users. 
#	(http://biocyc.org/download.shtml) 
#
#RESOURCE:	UniPathway
#PREFIX:	upa
#URL:	http://www.unipathway.org
#VERSION:	UniPathway Release 2012_04
#LICENSE:	All data in UniPathway is freely accessible and available for anyone to 
#	use. 
#
#RESOURCE:	The Seed
#PREFIX:	seed
#URL:	http://www.theseed.org
#VERSION:	12/02/2013
#LICENSE:	All tools and datasets that make up the SEED are in the public domain. 
#	(http://www.theseed.org/wiki/DownloadPage) 
#
#RESOURCE:	BiGG
#PREFIX:	bigg
#URL:	http://bigg.ucsd.edu
#VERSION:	10/12/2012
#LICENSE:	Permission to use, copy, modify and distribute any part of this BiGG Database 
#	for educational, research and non-profit purposes, without fee, and without a 
#	written agreement is granted, provided that the above copyright notice, this paragraph 
#	and the following three paragraphs appear in all copies. 
#	Those desiring to incorporate this BiGG database into commercial products or use 
#	for commercial purposes should contact the Technology Transfer & Intellectual 
#	Property Services, University of California, San Diego, 9500 Gilman Drive, Mail 
#	Code 0910, La Jolla, CA 92093-0910, Ph: (858) 534-5815, FAX: (858) 534-7345, e-mail:invent@ucsd.edu. 
#	IN NO EVENT SHALL THE UNIVERSITY OF CALIFORNIA BE LIABLE TO ANY PARTY FOR DIRECT, 
#	INDIRECT, SPECIAL, INCIDENTAL, OR CONSEQUENTIAL DAMAGES, INCLUDING LOST PROFITS, 
#	ARISING OUT OF THE USE OF THIS BIGG DATABASE, EVEN IF THE UNIVERSITY OF CALIFORNIA 
#	HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGE. 
#	THE BIGG DATABASE PROVIDED HEREIN IS ON AN "AS IS" BASIS, AND THE UNIVERSITY OF 
#	CALIFORNIA HAS NO OBLIGATION TO PROVIDE MAINTENANCE, SUPPORT, UPDATES, ENHANCEMENTS, 
#	OR MODIFICATIONS. THE UNIVERSITY OF CALIFORNIA MAKES NO REPRESENTATIONS AND EXTENDS 
#	NO WARRANTIES OF ANY KIND, EITHER IMPLIED OR EXPRESS, INCLUDING, BUT NOT LIMITED 
#	TO, THE IMPLIED WARRANTIES OF MERCHANTABILITY OR FITNESS FOR A PARTICULAR PURPOSE, 
#	OR THAT THE USE OF THE BIGG DATABASE WILL NOT INFRINGE ANY PATENT, TRADEMARK OR 
#	OTHER RIGHTS. 
#	(http://bigg.ucsd.edu/) 
#
#RESOURCE:	BioPath
#PREFIX:	biopath
#URL:	http://www.molecular-networks.com/biopath
#VERSION:	12/02/2013
#LICENSE:	Academic users may use BioPath without paying any license fee. 
#	Any users intending to use the BioPath database for commercial purposes have to 
#	obtain a license. 
#	(http://www.molecular-networks.com/node/2) 
#
#RESOURCE:	Reactome
#PREFIX:	reactome
#URL:	http://www.reactome.org
#VERSION:	12/02/2013
#LICENSE:	Reactome is a free and open-source project, and you are free to download 
#	Reactome software and data. 
#	 The contents of Reactome are copyright (c) 2003-2010 Cold Spring Harbor Laboratory 
#	(CSHL), Ontario Institute for Cancer Research (OICR) and the European Bioinformatics 
#	Institute (EBI). 
#	 The software and information contents are distributed under the terms of the 
#	Creative Commons Attribution 3.0 Unported License, which grants parties the non-exclusive 
#	right to use, distribute and create derivative works based on Reactome, provided 
#	that the software and information is correctly attributed to CSHL, OICR and EBI. 
#	(http://www.reactome.org/static_wordpress/license-agreement/) 
#
#RESOURCE:	BRENDA
#PREFIX:	brenda
#URL:	http://www.brenda-enzymes.org
#VERSION:	12/02/2013
#LICENSE:	Access to information contained in BRENDA is granted free of charge. 
#	Any inclusion of BRENDA components into other data bases, or redistribution of 
#	BRENDA requires a license 
#	(http://www.brenda-enzymes.org/information/copy.php4) 
#
#
#XREF	MNX_ID
reactome:REACT_79569	MNXR943
reactome:REACT_79581	MNXR35885
reactome:REACT_79583	MNXR25136
reactome:REACT_79585	MNXR17195
reactome:REACT_79591	MNXR1868
reactome:REACT_79592	MNXR65295
reactome:REACT_79594	MNXR64368
reactome:REACT_79598	MNXR3338
reactome:REACT_79612	MNXR1067
reactome:REACT_79622	MNXR3100
reactome:REACT_79630	MNXR32839
reactome:REACT_79631	MNXR57369
reactome:REACT_79632	MNXR4053
reactome:REACT_79642	MNXR14890
reactome:REACT_79644	MNXR64357
reactome:REACT_79645	MNXR32635
reactome:REACT_79647	MNXR4908
reactome:REACT_79652	MNXR32297
reactome:REACT_79653	MNXR714
reactome:REACT_79659	MNXR3099
reactome:REACT_79660	MNXR24900
reactome:REACT_79665	MNXR3069
reactome:REACT_79669	MNXR64528
reactome:REACT_79679	MNXR64310
reactome:REACT_79680	MNXR37346
reactome:REACT_79695	MNXR64304
reactome:REACT_797	MNXR26187
reactome:REACT_79706	MNXR64295
reactome:REACT_79711	MNXR64320
reactome:REACT_79716	MNXR25019
reactome:REACT_79737	MNXR4978
reactome:REACT_79740	MNXR64364
reactome:REACT_79741	MNXR4779
reactome:REACT_79745	MNXR3836
reactome:REACT_79747	MNXR3030
reactome:REACT_79750	MNXR3215
reactome:REACT_79752	MNXR782
reactome:REACT_79753	MNXR24947
reactome:REACT_79755	MNXR56252
reactome:REACT_79757	MNXR2760
reactome:REACT_79774	MNXR64293
reactome:REACT_79776	MNXR3771
reactome:REACT_79777	MNXR48605
reactome:REACT_79781	MNXR343
reactome:REACT_79785	MNXR64320
reactome:REACT_79787	MNXR64406
reactome:REACT_79789	MNXR32700
reactome:REACT_79791	MNXR33271
reactome:REACT_79795	MNXR24999
reactome:REACT_79814	MNXR25210
reactome:REACT_79818	MNXR1051
reactome:REACT_79824	MNXR55940
reactome:REACT_79826	MNXR55598
reactome:REACT_79830	MNXR25030
reactome:REACT_79834	MNXR25162
reactome:REACT_79836	MNXR60899
reactome:REACT_79837	MNXR485
reactome:REACT_79840	MNXR3185
reactome:REACT_79846	MNXR8275
reactome:REACT_79850	MNXR55857
reactome:REACT_79859	MNXR64380
reactome:REACT_79860	MNXR25030
reactome:REACT_79867	MNXR64373
reactome:REACT_79868	MNXR3464
reactome:REACT_79871	MNXR65296
reactome:REACT_79874	MNXR25231
reactome:REACT_79889	MNXR39691
reactome:REACT_79891	MNXR64319
reactome:REACT_79894	MNXR25062
reactome:REACT_79895	MNXR3771
reactome:REACT_79896	MNXR1551
reactome:REACT_79901	MNXR588
reactome:REACT_79907	MNXR2903
reactome:REACT_79912	MNXR64731
reactome:REACT_79918	MNXR2906
reactome:REACT_79932	MNXR64349
reactome:REACT_79937	MNXR25061
reactome:REACT_79938	MNXR25175
reactome:REACT_79952	MNXR55749
reactome:REACT_79956	MNXR1037
reactome:REACT_79958	MNXR64417
reactome:REACT_79962	MNXR4027
reactome:REACT_79968	MNXR8432
reactome:REACT_79970	MNXR64336
reactome:REACT_79976	MNXR4908
reactome:REACT_79978	MNXR15134
reactome:REACT_79980	MNXR33036
reactome:REACT_79990	MNXR31615
reactome:REACT_80	MNXR30698
reactome:REACT_80005	MNXR358
reactome:REACT_80007	MNXR65289
reactome:REACT_80012	MNXR54968
reactome:REACT_80013	MNXR3464
reactome:REACT_80014	MNXR24980
reactome:REACT_80018	MNXR32641
reactome:REACT_80023	MNXR64229
reactome:REACT_80029	MNXR2903
reactome:REACT_80031	MNXR3340
reactome:REACT_80032	MNXR25276
reactome:REACT_80034	MNXR5387
reactome:REACT_80045	MNXR1576
reactome:REACT_80046	MNXR943
reactome:REACT_80053	MNXR592
reactome:REACT_80060	MNXR3340
reactome:REACT_80061	MNXR1597
reactome:REACT_80072	MNXR321
reactome:REACT_80083	MNXR25115
reactome:REACT_80087	MNXR17690
reactome:REACT_80095	MNXR16697
reactome:REACT_80098	MNXR64328
reactome:REACT_801	MNXR3940
reactome:REACT_80101	MNXR25084
reactome:REACT_80102	MNXR59177
reactome:REACT_80103	MNXR25187
reactome:REACT_80104	MNXR12687
reactome:REACT_80105	MNXR3100
reactome:REACT_80109	MNXR64360
reactome:REACT_80116	MNXR2972
reactome:REACT_80121	MNXR48752
reactome:REACT_80127	MNXR48616
reactome:REACT_80130	MNXR8275
reactome:REACT_80131	MNXR55810
reactome:REACT_80139	MNXR64352
reactome:REACT_80140	MNXR25081
reactome:REACT_80143	MNXR5387
reactome:REACT_80145	MNXR33036
reactome:REACT_80152	MNXR25176
reactome:REACT_80156	MNXR30765
reactome:REACT_80170	MNXR4017
reactome:REACT_80178	MNXR55877
reactome:REACT_80186	MNXR24919
reactome:REACT_80189	MNXR24943
reactome:REACT_80213	MNXR6959
reactome:REACT_80215	MNXR321
reactome:REACT_80217	MNXR3464
reactome:REACT_80220	MNXR25133
reactome:REACT_80233	MNXR9763
reactome:REACT_80236	MNXR347
reactome:REACT_80240	MNXR4777
reactome:REACT_80242	MNXR3215
reactome:REACT_80254	MNXR48617
reactome:REACT_80256	MNXR57822
reactome:REACT_80263	MNXR484
reactome:REACT_80264	MNXR24949
reactome:REACT_80265	MNXR4373
reactome:REACT_80267	MNXR64346
reactome:REACT_80269	MNXR4373
reactome:REACT_80278	MNXR5555
reactome:REACT_80282	MNXR1164
reactome:REACT_80285	MNXR3438
reactome:REACT_80286	MNXR55855
reactome:REACT_80310	MNXR58519
reactome:REACT_80313	MNXR2706
reactome:REACT_80319	MNXR55597
reactome:REACT_80321	MNXR2706
reactome:REACT_80323	MNXR14890
reactome:REACT_80324	MNXR321
reactome:REACT_80325	MNXR56705
reactome:REACT_80326	MNXR24985
reactome:REACT_80332	MNXR56705
reactome:REACT_80336	MNXR64352
reactome:REACT_80340	MNXR25161
reactome:REACT_80341	MNXR4898
reactome:REACT_80345	MNXR515
reactome:REACT_80358	MNXR8968
reactome:REACT_80359	MNXR3042
reactome:REACT_80364	MNXR3099
reactome:REACT_80367	MNXR5115
reactome:REACT_80368	MNXR4015
reactome:REACT_80377	MNXR64387
reactome:REACT_80385	MNXR484
reactome:REACT_80388	MNXR48603
reactome:REACT_80389	MNXR4764
reactome:REACT_80395	MNXR4195
reactome:REACT_80399	MNXR55607
reactome:REACT_80404	MNXR485
reactome:REACT_80405	MNXR4886
reactome:REACT_80406	MNXR2905
reactome:REACT_80421	MNXR1134
reactome:REACT_80422	MNXR54990
reactome:REACT_80423	MNXR2905
reactome:REACT_80429	MNXR30562
reactome:REACT_80433	MNXR64332
reactome:REACT_80434	MNXR64243
reactome:REACT_80438	MNXR50045
reactome:REACT_80440	MNXR55679
reactome:REACT_80444	MNXR3189
reactome:REACT_80447	MNXR8602
reactome:REACT_80450	MNXR2190
reactome:REACT_80452	MNXR64647
reactome:REACT_80453	MNXR5332
reactome:REACT_80457	MNXR1863
reactome:REACT_80461	MNXR4871
reactome:REACT_80463	MNXR25065
reactome:REACT_80464	MNXR4898
reactome:REACT_80465	MNXR485
reactome:REACT_80467	MNXR25116
reactome:REACT_80470	MNXR64373
reactome:REACT_80473	MNXR64296
reactome:REACT_80474	MNXR515
reactome:REACT_80479	MNXR48615
reactome:REACT_80483	MNXR65297
reactome:REACT_80492	MNXR5910
reactome:REACT_80506	MNXR3507
reactome:REACT_80521	MNXR55293
reactome:REACT_80534	MNXR2901
reactome:REACT_80543	MNXR64266
reactome:REACT_80544	MNXR48617
reactome:REACT_80546	MNXR64401
reactome:REACT_80563	MNXR24991
reactome:REACT_80565	MNXR25081
reactome:REACT_80566	MNXR64239
reactome:REACT_80570	MNXR60899
reactome:REACT_80572	MNXR11963
reactome:REACT_80576	MNXR3826
reactome:REACT_80577	MNXR59383
reactome:REACT_80580	MNXR64239
reactome:REACT_80581	MNXR5115
reactome:REACT_80584	MNXR56254
reactome:REACT_80585	MNXR514
reactome:REACT_80590	MNXR64467
reactome:REACT_80592	MNXR48613
reactome:REACT_806	MNXR25107
reactome:REACT_80600	MNXR25220
reactome:REACT_80604	MNXR64296
reactome:REACT_80608	MNXR281
reactome:REACT_80620	MNXR1770
reactome:REACT_80621	MNXR2826
reactome:REACT_80622	MNXR453
reactome:REACT_80629	MNXR32635
reactome:REACT_80635	MNXR25171
reactome:REACT_80640	MNXR55514
reactome:REACT_80649	MNXR64368
reactome:REACT_80654	MNXR58519
reactome:REACT_80659	MNXR4189
reactome:REACT_80661	MNXR48608
reactome:REACT_80663	MNXR4898
reactome:REACT_80667	MNXR4362
reactome:REACT_80669	MNXR25046
reactome:REACT_80670	MNXR61900
reactome:REACT_80671	MNXR965
reactome:REACT_80675	MNXR65298
reactome:REACT_80676	MNXR64337
reactome:REACT_80685	MNXR25163
reactome:REACT_80692	MNXR48611
reactome:REACT_80699	MNXR56705
reactome:REACT_80702	MNXR6959
reactome:REACT_80709	MNXR2832
reactome:REACT_80710	MNXR345
reactome:REACT_80713	MNXR25084
reactome:REACT_80715	MNXR884
reactome:REACT_80721	MNXR35885
reactome:REACT_80723	MNXR4163
reactome:REACT_80724	MNXR3836
reactome:REACT_80726	MNXR55296
reactome:REACT_80728	MNXR64239
reactome:REACT_80730	MNXR32635
reactome:REACT_80731	MNXR24951
reactome:REACT_80739	MNXR64527
reactome:REACT_80743	MNXR39679
reactome:REACT_80746	MNXR574
reactome:REACT_80748	MNXR714
reactome:REACT_80753	MNXR1870
reactome:REACT_80754	MNXR25051
reactome:REACT_80759	MNXR103
reactome:REACT_80760	MNXR883
reactome:REACT_80762	MNXR513
reactome:REACT_80763	MNXR55810
reactome:REACT_80772	MNXR778
reactome:REACT_80775	MNXR1551
reactome:REACT_80777	MNXR485
reactome:REACT_80783	MNXR3255
reactome:REACT_80793	MNXR55855
reactome:REACT_80795	MNXR3099
reactome:REACT_808	MNXR26190
reactome:REACT_80806	MNXR9763
reactome:REACT_80816	MNXR3967
reactome:REACT_80823	MNXR3507
reactome:REACT_80827	MNXR32524
reactome:REACT_80834	MNXR3189
reactome:REACT_80835	MNXR64462
reactome:REACT_80842	MNXR3464
reactome:REACT_80843	MNXR64360
reactome:REACT_80849	MNXR479
reactome:REACT_80850	MNXR55607
reactome:REACT_80851	MNXR4762
reactome:REACT_80855	MNXR64408
reactome:REACT_80863	MNXR55293
reactome:REACT_80864	MNXR26421
reactome:REACT_80867	MNXR48617
reactome:REACT_80872	MNXR5091
reactome:REACT_80876	MNXR4653
reactome:REACT_80881	MNXR3099
reactome:REACT_80889	MNXR54961
reactome:REACT_80891	MNXR1810
reactome:REACT_80898	MNXR4027
reactome:REACT_80903	MNXR64373
reactome:REACT_80906	MNXR513
reactome:REACT_80907	MNXR2961
reactome:REACT_80915	MNXR25122
reactome:REACT_80916	MNXR32776
reactome:REACT_80917	MNXR3836
reactome:REACT_80918	MNXR1898
reactome:REACT_80919	MNXR1037
reactome:REACT_80925	MNXR25518
reactome:REACT_80928	MNXR677
reactome:REACT_80930	MNXR5387
reactome:REACT_80931	MNXR2742
reactome:REACT_80939	MNXR32839
reactome:REACT_80944	MNXR64613
reactome:REACT_80947	MNXR1134
reactome:REACT_80948	MNXR25232
reactome:REACT_80951	MNXR54973
reactome:REACT_80952	MNXR2551
reactome:REACT_80960	MNXR24922
reactome:REACT_80965	MNXR856
reactome:REACT_80966	MNXR64227
reactome:REACT_80968	MNXR2339
reactome:REACT_80971	MNXR25199
reactome:REACT_80981	MNXR32762
reactome:REACT_80985	MNXR2903
reactome:REACT_80989	MNXR479
reactome:REACT_80994	MNXR64435
reactome:REACT_80995	MNXR64278
reactome:REACT_80997	MNXR25089
reactome:REACT_810	MNXR64246
reactome:REACT_81000	MNXR3507
reactome:REACT_81002	MNXR598
reactome:REACT_81007	MNXR64638
reactome:REACT_81010	MNXR30582
reactome:REACT_81017	MNXR48614
reactome:REACT_81019	MNXR60764
reactome:REACT_81030	MNXR1037
reactome:REACT_81036	MNXR33036
reactome:REACT_81040	MNXR4027
reactome:REACT_81043	MNXR1461
reactome:REACT_81044	MNXR48611
reactome:REACT_81052	MNXR64333
reactome:REACT_81053	MNXR25003
reactome:REACT_81059	MNXR5165
reactome:REACT_81061	MNXR64263
reactome:REACT_81062	MNXR1580
reactome:REACT_81072	MNXR64556
reactome:REACT_81078	MNXR25162
reactome:REACT_81086	MNXR558
reactome:REACT_81089	MNXR485
reactome:REACT_81091	MNXR64411
reactome:REACT_81099	MNXR2832
reactome:REACT_81104	MNXR4127
reactome:REACT_81115	MNXR64263
reactome:REACT_81118	MNXR25146
reactome:REACT_81132	MNXR2904
reactome:REACT_81137	MNXR25058
reactome:REACT_81138	MNXR4027
reactome:REACT_81142	MNXR358
reactome:REACT_81144	MNXR25324
reactome:REACT_81158	MNXR65299
reactome:REACT_81163	MNXR25011
reactome:REACT_81164	MNXR25163
reactome:REACT_81172	MNXR64263
reactome:REACT_81174	MNXR2826
reactome:REACT_81175	MNXR4297
reactome:REACT_81186	MNXR5287
reactome:REACT_812	MNXR588
reactome:REACT_81208	MNXR48610
reactome:REACT_81209	MNXR24900
reactome:REACT_81214	MNXR3783
reactome:REACT_81216	MNXR4421
reactome:REACT_81217	MNXR24947
reactome:REACT_81220	MNXR8968
reactome:REACT_81221	MNXR389
reactome:REACT_81222	MNXR3946
reactome:REACT_81225	MNXR24883
reactome:REACT_81226	MNXR24951
reactome:REACT_81227	MNXR5039
reactome:REACT_81232	MNXR1551
reactome:REACT_81242	MNXR883
reactome:REACT_81244	MNXR55426
reactome:REACT_81256	MNXR30582
reactome:REACT_81262	MNXR25048
reactome:REACT_81266	MNXR55296
reactome:REACT_81276	MNXR5137
reactome:REACT_81282	MNXR64235
reactome:REACT_81285	MNXR64301
reactome:REACT_81286	MNXR4854
reactome:REACT_81287	MNXR5039
reactome:REACT_81293	MNXR64346
reactome:REACT_81296	MNXR5289
reactome:REACT_81298	MNXR64253
reactome:REACT_81301	MNXR1816
reactome:REACT_81302	MNXR64364
reactome:REACT_81311	MNXR514
reactome:REACT_81320	MNXR622
reactome:REACT_81324	MNXR64263
reactome:REACT_81334	MNXR16692
reactome:REACT_81336	MNXR60405
reactome:REACT_81337	MNXR358
reactome:REACT_81338	MNXR55853
reactome:REACT_81340	MNXR64273
reactome:REACT_81342	MNXR5082
reactome:REACT_81350	MNXR956
reactome:REACT_81369	MNXR26421
reactome:REACT_81376	MNXR442
reactome:REACT_81380	MNXR48613
reactome:REACT_81384	MNXR39691
reactome:REACT_81388	MNXR780
reactome:REACT_81392	MNXR5419
reactome:REACT_81396	MNXR2828
reactome:REACT_81401	MNXR64347
reactome:REACT_81403	MNXR3215
reactome:REACT_81409	MNXR33333
reactome:REACT_81411	MNXR64406
reactome:REACT_81432	MNXR4195
reactome:REACT_81435	MNXR1551
reactome:REACT_81441	MNXR25007
reactome:REACT_81446	MNXR64306
reactome:REACT_81450	MNXR25018
reactome:REACT_81452	MNXR24922
reactome:REACT_81454	MNXR65300
reactome:REACT_81461	MNXR4189
reactome:REACT_81463	MNXR4886
reactome:REACT_81468	MNXR64258
reactome:REACT_81473	MNXR35885
reactome:REACT_81478	MNXR4421
reactome:REACT_81479	MNXR4653
reactome:REACT_81480	MNXR56705
reactome:REACT_81488	MNXR14890
reactome:REACT_81504	MNXR342
reactome:REACT_81508	MNXR7712
reactome:REACT_81510	MNXR25083
reactome:REACT_81520	MNXR3836
reactome:REACT_81522	MNXR11328
reactome:REACT_81527	MNXR485
reactome:REACT_81529	MNXR24900
reactome:REACT_81530	MNXR3790
reactome:REACT_81532	MNXR3836
reactome:REACT_81536	MNXR48603
reactome:REACT_81542	MNXR48615
reactome:REACT_81557	MNXR25061
reactome:REACT_81562	MNXR5288
reactome:REACT_81569	MNXR64735
reactome:REACT_81571	MNXR64329
reactome:REACT_81573	MNXR55810
reactome:REACT_81575	MNXR3775
reactome:REACT_81582	MNXR25051
reactome:REACT_81584	MNXR24902
reactome:REACT_81604	MNXR56705
reactome:REACT_81606	MNXR5387
reactome:REACT_81608	MNXR25089
reactome:REACT_81615	MNXR3215
reactome:REACT_81619	MNXR1810
reactome:REACT_81620	MNXR6027
reactome:REACT_81623	MNXR64341
reactome:REACT_81627	MNXR65301
reactome:REACT_81632	MNXR54960
reactome:REACT_81641	MNXR5387
reactome:REACT_81645	MNXR3783
reactome:REACT_81647	MNXR64347
reactome:REACT_81652	MNXR25161
reactome:REACT_81653	MNXR64248
reactome:REACT_81654	MNXR4053
reactome:REACT_81661	MNXR17690
reactome:REACT_81678	MNXR3068
reactome:REACT_81679	MNXR7696
reactome:REACT_81680	MNXR25059
reactome:REACT_81687	MNXR3164
reactome:REACT_81688	MNXR25093
reactome:REACT_81708	MNXR3605
reactome:REACT_81713	MNXR25232
reactome:REACT_81715	MNXR24929
reactome:REACT_81718	MNXR25083
reactome:REACT_81723	MNXR4258
reactome:REACT_81725	MNXR4189
reactome:REACT_81738	MNXR1461
reactome:REACT_81741	MNXR3880
reactome:REACT_81745	MNXR3171
reactome:REACT_81754	MNXR64507
reactome:REACT_81757	MNXR56705
reactome:REACT_81758	MNXR18258
reactome:REACT_81774	MNXR64278
reactome:REACT_81775	MNXR24943
reactome:REACT_81776	MNXR347
reactome:REACT_81786	MNXR4149
reactome:REACT_81790	MNXR5828
reactome:REACT_81794	MNXR714
reactome:REACT_81802	MNXR1298
reactome:REACT_81808	MNXR64341
reactome:REACT_81809	MNXR2865
reactome:REACT_81811	MNXR3164
reactome:REACT_81812	MNXR10785
reactome:REACT_81822	MNXR33034
reactome:REACT_81825	MNXR65302
reactome:REACT_81827	MNXR64341
reactome:REACT_81832	MNXR25088
reactome:REACT_81861	MNXR32700
reactome:REACT_81862	MNXR32762
reactome:REACT_81868	MNXR25059
reactome:REACT_81869	MNXR64261
reactome:REACT_81875	MNXR65303
reactome:REACT_81878	MNXR25176
reactome:REACT_81895	MNXR4545
reactome:REACT_819	MNXR25088
reactome:REACT_81900	MNXR32762
reactome:REACT_81902	MNXR16692
reactome:REACT_81905	MNXR5053
reactome:REACT_81912	MNXR54990
reactome:REACT_81915	MNXR48608
reactome:REACT_81920	MNXR1067
reactome:REACT_81926	MNXR55296
reactome:REACT_81928	MNXR35885
reactome:REACT_81929	MNXR32746
reactome:REACT_81942	MNXR2905
reactome:REACT_81943	MNXR25513
reactome:REACT_81944	MNXR64233
reactome:REACT_81948	MNXR3464
reactome:REACT_81952	MNXR56038
reactome:REACT_81954	MNXR48615
reactome:REACT_81957	MNXR7806
reactome:REACT_81959	MNXR55839
reactome:REACT_81965	MNXR4952
reactome:REACT_81976	MNXR64310
reactome:REACT_81979	MNXR64320
reactome:REACT_81986	MNXR8968
reactome:REACT_81989	MNXR25585
reactome:REACT_81997	MNXR55296
reactome:REACT_81998	MNXR4978
reactome:REACT_82000	MNXR3079
reactome:REACT_82002	MNXR25110
reactome:REACT_82004	MNXR64344
reactome:REACT_82010	MNXR2905
reactome:REACT_82015	MNXR32635
reactome:REACT_82018	MNXR55940
reactome:REACT_82021	MNXR54751
reactome:REACT_82027	MNXR64228
reactome:REACT_82031	MNXR4908
reactome:REACT_82032	MNXR24947
reactome:REACT_82034	MNXR24975
reactome:REACT_82038	MNXR64232
reactome:REACT_82041	MNXR25007
reactome:REACT_82046	MNXR54751
reactome:REACT_82050	MNXR4244
reactome:REACT_82053	MNXR64290
reactome:REACT_82059	MNXR24930
reactome:REACT_82064	MNXR1037
reactome:REACT_82065	MNXR2856
reactome:REACT_82067	MNXR3464
reactome:REACT_82079	MNXR17276
reactome:REACT_82084	MNXR64341
reactome:REACT_82090	MNXR64335
reactome:REACT_82095	MNXR25136
reactome:REACT_82096	MNXR48616
reactome:REACT_82118	MNXR25092
reactome:REACT_82126	MNXR58234
reactome:REACT_82127	MNXR25169
reactome:REACT_82128	MNXR56705
reactome:REACT_82138	MNXR4127
reactome:REACT_82144	MNXR54849
reactome:REACT_82145	MNXR4017
reactome:REACT_82147	MNXR4940
reactome:REACT_82150	MNXR64430
reactome:REACT_82162	MNXR24676
reactome:REACT_82167	MNXR25040
reactome:REACT_82180	MNXR64434
reactome:REACT_82181	MNXR55853
reactome:REACT_82193	MNXR55749
reactome:REACT_82194	MNXR48608
reactome:REACT_82196	MNXR24949
reactome:REACT_82204	MNXR25163
reactome:REACT_82206	MNXR1461
reactome:REACT_82213	MNXR5288
reactome:REACT_82221	MNXR25158
reactome:REACT_82231	MNXR48617
reactome:REACT_82232	MNXR159
reactome:REACT_82233	MNXR4189
reactome:REACT_82235	MNXR32762
reactome:REACT_82239	MNXR5471
reactome:REACT_82240	MNXR24951
reactome:REACT_82246	MNXR1898
reactome:REACT_82264	MNXR5910
reactome:REACT_82273	MNXR783
reactome:REACT_82275	MNXR64302
reactome:REACT_82282	MNXR9763
reactome:REACT_82288	MNXR65304
reactome:REACT_82290	MNXR32297
reactome:REACT_82292	MNXR4854
reactome:REACT_82294	MNXR64331
reactome:REACT_82295	MNXR5082
reactome:REACT_82296	MNXR65305
reactome:REACT_82304	MNXR24909
reactome:REACT_82306	MNXR64223
reactome:REACT_82307	MNXR55853
reactome:REACT_82317	MNXR32776
reactome:REACT_82320	MNXR4777
reactome:REACT_82321	MNXR1772
reactome:REACT_82323	MNXR4401
reactome:REACT_82324	MNXR24951
reactome:REACT_82325	MNXR64380
reactome:REACT_82327	MNXR1580
reactome:REACT_82331	MNXR2793
reactome:REACT_82333	MNXR4188
reactome:REACT_82344	MNXR1867
reactome:REACT_82354	MNXR15134
reactome:REACT_82356	MNXR64392
reactome:REACT_82358	MNXR64297
reactome:REACT_82362	MNXR48617
reactome:REACT_82376	MNXR4871
reactome:REACT_82396	MNXR54961
reactome:REACT_82398	MNXR2338
reactome:REACT_82400	MNXR48617
reactome:REACT_82404	MNXR63948
reactome:REACT_82415	MNXR3438
reactome:REACT_82419	MNXR26421
reactome:REACT_82422	MNXR64392
reactome:REACT_82429	MNXR25084
reactome:REACT_82433	MNXR4653
reactome:REACT_82434	MNXR32746
reactome:REACT_82435	MNXR9763
reactome:REACT_82439	MNXR3791
reactome:REACT_82448	MNXR64318
reactome:REACT_82451	MNXR55115
reactome:REACT_82463	MNXR4829
reactome:REACT_82464	MNXR3946
reactome:REACT_82465	MNXR24998
reactome:REACT_82466	MNXR3379
reactome:REACT_82468	MNXR3112
reactome:REACT_82469	MNXR25276
reactome:REACT_82470	MNXR32879
reactome:REACT_82472	MNXR33978
reactome:REACT_82475	MNXR588
reactome:REACT_82480	MNXR54969
reactome:REACT_82490	MNXR4764
reactome:REACT_82491	MNXR5910
reactome:REACT_82493	MNXR25061
reactome:REACT_82495	MNXR64363
reactome:REACT_82503	MNXR574
reactome:REACT_82507	MNXR4195
reactome:REACT_82513	MNXR1180
reactome:REACT_82516	MNXR2826
reactome:REACT_82527	MNXR54961
reactome:REACT_82529	MNXR65306
reactome:REACT_82531	MNXR64261
reactome:REACT_82532	MNXR32776
reactome:REACT_82539	MNXR24926
reactome:REACT_82553	MNXR4016
reactome:REACT_82558	MNXR31615
reactome:REACT_82559	MNXR5387
reactome:REACT_82563	MNXR64347
reactome:REACT_82573	MNXR1180
